Gene	pd_id
Pp1s92_65V6.1	PHYPADRAFT_213758
Pp1s92_69V6.1	PHYPADRAFT_81168
Pp1s92_76V6.1	PHYPADRAFT_233663
Pp1s92_76V6.2	PHYPADRAFT_233663
Pp1s92_76V6.3	PHYPADRAFT_233663
Pp1s92_76V6.4	PHYPADRAFT_233663
Pp1s92_7V6.1	PHYPADRAFT_132058
Pp1s92_80V6.1	PHYPADRAFT_81176
Pp1s92_82V6.1	PHYPADRAFT_132060
Pp1s92_84V6.1	PHYPADRAFT_132038
Pp1s92_8V6.1	PHYPADRAFT_230133
Pp1s92_8V6.2	PHYPADRAFT_230133
Pp1s92_91V6.1	PHYPADRAFT_81182
Pp1s92_93V6.1	PHYPADRAFT_2816
Pp1s9346_1V6.1	PHYPADRAFT_104193
Pp1s9350_2V6.1	PHYPADRAFT_104194
Pp1s9376_1V6.1	PHYPADRAFT_104196
Pp1s937_2V6.1	PHYPADRAFT_102931
Pp1s937_4V6.1	PHYPADRAFT_102932
Pp1s93_108V6.1	PHYPADRAFT_81261
Pp1s93_113V6.1	PHYPADRAFT_165670
Pp1s93_114V6.1	PHYPADRAFT_165670
Pp1s93_116V6.1	PHYPADRAFT_165671
Pp1s93_116V6.2	PHYPADRAFT_165671
Pp1s93_117V6.1	PHYPADRAFT_213806
Pp1s93_121V6.1	PHYPADRAFT_165673
Pp1s93_122V6.1	PHYPADRAFT_132172
Pp1s93_123V6.1	PHYPADRAFT_132084
Pp1s93_126V6.1	PHYPADRAFT_186444
Pp1s93_128V6.1	PHYPADRAFT_81270
Pp1s93_12V6.1	PHYPADRAFT_132070
Pp1s93_131V6.1	PHYPADRAFT_132131
Pp1s93_136V6.1	PHYPADRAFT_165677
Pp1s93_138V6.1	PHYPADRAFT_132074
Pp1s93_140V6.1	PHYPADRAFT_165679
Pp1s93_143V6.1	PHYPADRAFT_81278
Pp1s93_148V6.1	PHYPADRAFT_213820
Pp1s93_150V6.1	PHYPADRAFT_81281
Pp1s93_151V6.1	PHYPADRAFT_165681
Pp1s93_151V6.2	PHYPADRAFT_165681
Pp1s93_152V6.1	PHYPADRAFT_48630
Pp1s93_154V6.1	PHYPADRAFT_81284
Pp1s93_157V6.1	PHYPADRAFT_81285
Pp1s93_158V6.1	PHYPADRAFT_186458
Pp1s93_159V6.1	PHYPADRAFT_81287
Pp1s93_161V6.1	PHYPADRAFT_186462
Pp1s93_163V6.1	PHYPADRAFT_132111
Pp1s93_164V6.1	PHYPADRAFT_165686
Pp1s93_165V6.1	PHYPADRAFT_186467
Pp1s93_16V6.1	PHYPADRAFT_81206
Pp1s93_173V6.1	PHYPADRAFT_17498
Pp1s93_176V6.1	PHYPADRAFT_81297
Pp1s93_177V6.1	PHYPADRAFT_132150
Pp1s93_177V6.2	PHYPADRAFT_132150
Pp1s93_178V6.1	PHYPADRAFT_213842
Pp1s93_178V6.2	PHYPADRAFT_213842
Pp1s93_182V6.1	PHYPADRAFT_132127
Pp1s93_184V6.1	PHYPADRAFT_165691
Pp1s93_184V6.2	PHYPADRAFT_165691
Pp1s93_184V6.3	PHYPADRAFT_165691
Pp1s93_186V6.1	PHYPADRAFT_81303
Pp1s93_188V6.1	PHYPADRAFT_81303
Pp1s93_18V6.1	PHYPADRAFT_132083
Pp1s93_1V6.1	PHYPADRAFT_81199
Pp1s93_26V6.1	PHYPADRAFT_132176
Pp1s93_30V6.1	PHYPADRAFT_81216
Pp1s93_31V6.1	PHYPADRAFT_81216
Pp1s93_33V6.1	PHYPADRAFT_165653
Pp1s93_45V6.1	PHYPADRAFT_10720
Pp1s93_48V6.1	PHYPADRAFT_106708
Pp1s93_4V6.1	PHYPADRAFT_81201
Pp1s93_52V6.1	PHYPADRAFT_132160
Pp1s93_52V6.2	PHYPADRAFT_132160
Pp1s93_52V6.3	PHYPADRAFT_132160
Pp1s93_54V6.1	PHYPADRAFT_81230
Pp1s93_56V6.1	PHYPADRAFT_38859
Pp1s93_56V6.2	PHYPADRAFT_38859
Pp1s93_56V6.3	PHYPADRAFT_38859
Pp1s93_56V6.4	PHYPADRAFT_38859
Pp1s93_56V6.5	PHYPADRAFT_38859
Pp1s93_56V6.6	PHYPADRAFT_38859
Pp1s93_57V6.1	PHYPADRAFT_213782
Pp1s93_57V6.2	PHYPADRAFT_213782
Pp1s93_57V6.3	PHYPADRAFT_213782
Pp1s93_57V6.4	PHYPADRAFT_213782
Pp1s93_58V6.1	PHYPADRAFT_58184
Pp1s93_59V6.1	PHYPADRAFT_81234
Pp1s93_5V6.1	PHYPADRAFT_165649
Pp1s93_60V6.1	PHYPADRAFT_81235
Pp1s93_63V6.1	PHYPADRAFT_81236
Pp1s93_64V6.1	PHYPADRAFT_81237
Pp1s93_65V6.1	PHYPADRAFT_132085
Pp1s93_66V6.1	PHYPADRAFT_132154
Pp1s93_67V6.1	PHYPADRAFT_186418
Pp1s93_67V6.2	PHYPADRAFT_186418
Pp1s93_68V6.1	PHYPADRAFT_132119
Pp1s93_69V6.1	PHYPADRAFT_132148
Pp1s93_70V6.1	PHYPADRAFT_81243
Pp1s93_71V6.1	PHYPADRAFT_81244
Pp1s93_72V6.1	PHYPADRAFT_165660
Pp1s93_73V6.1	PHYPADRAFT_186425
Pp1s93_73V6.2	PHYPADRAFT_186425
Pp1s93_74V6.1	PHYPADRAFT_132121
Pp1s93_77V6.1	PHYPADRAFT_165664
Pp1s93_80V6.1	PHYPADRAFT_81251
Pp1s93_81V6.1	PHYPADRAFT_132136
Pp1s93_81V6.2	PHYPADRAFT_132136
Pp1s93_85V6.1	PHYPADRAFT_81253
Pp1s93_89V6.1	PHYPADRAFT_165666
Pp1s93_90V6.1	PHYPADRAFT_165666
Pp1s93_96V6.1	PHYPADRAFT_165667
Pp1s93_98V6.1	PHYPADRAFT_186437
Pp1s941_1V6.1	PHYPADRAFT_102934
Pp1s9463_1V6.1	PHYPADRAFT_104199
Pp1s9470_1V6.1	PHYPADRAFT_104200
Pp1s9485_1V6.1	PHYPADRAFT_104201
Pp1s9495_1V6.1	PHYPADRAFT_104202
Pp1s94_101V6.1	PHYPADRAFT_165707
Pp1s94_105V6.1	PHYPADRAFT_18492
Pp1s94_106V6.1	PHYPADRAFT_81369
Pp1s94_113V6.1	PHYPADRAFT_132230
Pp1s94_114V6.1	PHYPADRAFT_81374
Pp1s94_114V6.2	PHYPADRAFT_81374
Pp1s94_117V6.1	PHYPADRAFT_165713
Pp1s94_117V6.2	PHYPADRAFT_165713
Pp1s94_117V6.3	PHYPADRAFT_165713
Pp1s94_119V6.1	PHYPADRAFT_81377
Pp1s94_120V6.1	PHYPADRAFT_165714
Pp1s94_121V6.1	PHYPADRAFT_13494
Pp1s94_124V6.1	PHYPADRAFT_81381
Pp1s94_128V6.1	PHYPADRAFT_18512
Pp1s94_133V6.1	PHYPADRAFT_19350
Pp1s94_133V6.2	PHYPADRAFT_19350
Pp1s94_146V6.1	PHYPADRAFT_81392
Pp1s94_148V6.1	PHYPADRAFT_81393
Pp1s94_153V6.1	PHYPADRAFT_186507
Pp1s94_154V6.1	PHYPADRAFT_58210
Pp1s94_157V6.1	PHYPADRAFT_132231
Pp1s94_158V6.1	PHYPADRAFT_186515
Pp1s94_158V6.2	PHYPADRAFT_186515
Pp1s94_163V6.1	PHYPADRAFT_165720
Pp1s94_163V6.2	PHYPADRAFT_165720
Pp1s94_163V6.3	PHYPADRAFT_165720
Pp1s94_164V6.1	PHYPADRAFT_18083
Pp1s94_18V6.1	PHYPADRAFT_81312
Pp1s94_22V6.1	PHYPADRAFT_132223
Pp1s94_22V6.2	PHYPADRAFT_132223
Pp1s94_26V6.1	PHYPADRAFT_213846
Pp1s94_2V6.1	PHYPADRAFT_81304
Pp1s94_39V6.1	PHYPADRAFT_165698
Pp1s94_48V6.1	PHYPADRAFT_132220
Pp1s94_48V6.2	PHYPADRAFT_132220
Pp1s94_49V6.1	PHYPADRAFT_81334
Pp1s94_54V6.1	PHYPADRAFT_81336
Pp1s94_62V6.1	PHYPADRAFT_186485
Pp1s94_63V6.1	PHYPADRAFT_81341
Pp1s94_64V6.1	PHYPADRAFT_81342
Pp1s94_69V6.1	PHYPADRAFT_165701
Pp1s94_71V6.1	PHYPADRAFT_165702
Pp1s94_84V6.1	PHYPADRAFT_81357
Pp1s94_88V6.1	PHYPADRAFT_18603
Pp1s94_89V6.1	PHYPADRAFT_81360
Pp1s94_94V6.1	PHYPADRAFT_132196
Pp1s94_94V6.2	PHYPADRAFT_132196
Pp1s94_95V6.1	PHYPADRAFT_81364
Pp1s94_96V6.1	PHYPADRAFT_81365
Pp1s9501_1V6.1	PHYPADRAFT_104203
Pp1s9515_1V6.1	PHYPADRAFT_104205
Pp1s9535_1V6.1	PHYPADRAFT_158348
Pp1s9537_1V6.1	PHYPADRAFT_104208
Pp1s9567_1V6.1	PHYPADRAFT_104211
Pp1s9589_2V6.1	PHYPADRAFT_104213
Pp1s95_100V6.1	PHYPADRAFT_165741
Pp1s95_104V6.1	PHYPADRAFT_132323
Pp1s95_108V6.1	PHYPADRAFT_132299
Pp1s95_115V6.1	PHYPADRAFT_132276
Pp1s95_116V6.1	PHYPADRAFT_18248
Pp1s95_116V6.2	PHYPADRAFT_18248
Pp1s95_118V6.1	PHYPADRAFT_165743
Pp1s95_118V6.2	PHYPADRAFT_165743
Pp1s95_118V6.3	PHYPADRAFT_165743
Pp1s95_118V6.4	PHYPADRAFT_165743
Pp1s95_121V6.1	PHYPADRAFT_15899
Pp1s95_125V6.1	PHYPADRAFT_58222
Pp1s95_130V6.1	PHYPADRAFT_45319
Pp1s95_140V6.1	PHYPADRAFT_81488
Pp1s95_144V6.1	PHYPADRAFT_165748
Pp1s95_144V6.2	PHYPADRAFT_165748
Pp1s95_145V6.1	PHYPADRAFT_81491
Pp1s95_154V6.1	PHYPADRAFT_81493
Pp1s95_156V6.1	PHYPADRAFT_81494
Pp1s95_157V6.1	PHYPADRAFT_81494
Pp1s95_159V6.1	PHYPADRAFT_132311
Pp1s95_16V6.1	PHYPADRAFT_81416
Pp1s95_19V6.1	PHYPADRAFT_132296
Pp1s95_19V6.2	PHYPADRAFT_132296
Pp1s95_20V6.1	PHYPADRAFT_186523
Pp1s95_21V6.1	PHYPADRAFT_213893
Pp1s95_30V6.1	PHYPADRAFT_81423
Pp1s95_32V6.1	PHYPADRAFT_132330
Pp1s95_32V6.2	PHYPADRAFT_132330
Pp1s95_34V6.1	PHYPADRAFT_132325
Pp1s95_40V6.1	PHYPADRAFT_165727
Pp1s95_42V6.1	PHYPADRAFT_213901
Pp1s95_42V6.2	PHYPADRAFT_213901
Pp1s95_45V6.1	PHYPADRAFT_132273
Pp1s95_45V6.2	PHYPADRAFT_132273
Pp1s95_53V6.1	PHYPADRAFT_81434
Pp1s95_54V6.1	PHYPADRAFT_81435
Pp1s95_65V6.1	PHYPADRAFT_106732
Pp1s95_66V6.1	PHYPADRAFT_81444
Pp1s95_67V6.1	PHYPADRAFT_132258
Pp1s95_68V6.1	PHYPADRAFT_132331
Pp1s95_68V6.2	PHYPADRAFT_132331
Pp1s95_69V6.1	PHYPADRAFT_165734
Pp1s95_7V6.1	PHYPADRAFT_132267,PHYPADRAFT_132317
Pp1s95_81V6.1	PHYPADRAFT_186552
Pp1s95_81V6.2	PHYPADRAFT_186552
Pp1s95_85V6.1	PHYPADRAFT_81456
Pp1s95_87V6.1	PHYPADRAFT_213919
Pp1s95_92V6.1	PHYPADRAFT_165737
Pp1s95_92V6.2	PHYPADRAFT_165737
Pp1s95_93V6.1	PHYPADRAFT_186558
Pp1s95_94V6.1	PHYPADRAFT_132301
Pp1s95_96V6.1	PHYPADRAFT_132304
Pp1s9612_1V6.1	PHYPADRAFT_104215
Pp1s9618_1V6.1	PHYPADRAFT_104217
Pp1s9631_1V6.1	PHYPADRAFT_104221
Pp1s966_1V6.1	PHYPADRAFT_29972
Pp1s966_4V6.1	PHYPADRAFT_102952
Pp1s966_5V6.1	PHYPADRAFT_102952
Pp1s96_101V6.1	PHYPADRAFT_186609
Pp1s96_102V6.1	PHYPADRAFT_132388
Pp1s96_109V6.1	PHYPADRAFT_132376
Pp1s96_110V6.1	PHYPADRAFT_132416
Pp1s96_114V6.1	PHYPADRAFT_165771
Pp1s96_115V6.1	PHYPADRAFT_165772
Pp1s96_118V6.1	PHYPADRAFT_81559
Pp1s96_119V6.1	PHYPADRAFT_81559
Pp1s96_120V6.1	PHYPADRAFT_81560
Pp1s96_121V6.1	PHYPADRAFT_186615
Pp1s96_124V6.1	PHYPADRAFT_81562
Pp1s96_125V6.1	PHYPADRAFT_132373
Pp1s96_127V6.1	PHYPADRAFT_62880
Pp1s96_127V6.2	PHYPADRAFT_62880
Pp1s96_129V6.1	PHYPADRAFT_132476
Pp1s96_133V6.1	PHYPADRAFT_186620
Pp1s96_134V6.1	PHYPADRAFT_132431
Pp1s96_137V6.1	PHYPADRAFT_81570
Pp1s96_140V6.1	PHYPADRAFT_186625
Pp1s96_140V6.2	PHYPADRAFT_186622
Pp1s96_141V6.1	PHYPADRAFT_106748
Pp1s96_143V6.1	PHYPADRAFT_186629
Pp1s96_144V6.1	PHYPADRAFT_81575
Pp1s96_145V6.1	PHYPADRAFT_132433
Pp1s96_146V6.1	PHYPADRAFT_132440
Pp1s96_146V6.2	PHYPADRAFT_132440
Pp1s96_148V6.1	PHYPADRAFT_165783
Pp1s96_155V6.1	PHYPADRAFT_17466
Pp1s96_155V6.2	PHYPADRAFT_17466
Pp1s96_155V6.3	PHYPADRAFT_17466
Pp1s96_156V6.1	PHYPADRAFT_165786
Pp1s96_156V6.2	PHYPADRAFT_165786
Pp1s96_157V6.1	PHYPADRAFT_132495
Pp1s96_165V6.1	PHYPADRAFT_132382
Pp1s96_169V6.1	PHYPADRAFT_81588
Pp1s96_191V6.1	PHYPADRAFT_132443
Pp1s96_19V6.1	PHYPADRAFT_81505
Pp1s96_1V6.1	PHYPADRAFT_81496
Pp1s96_200V6.1	PHYPADRAFT_165791
Pp1s96_201V6.1	PHYPADRAFT_132439
Pp1s96_202V6.1	PHYPADRAFT_165794
Pp1s96_205V6.1	PHYPADRAFT_81603
Pp1s96_206V6.1	PHYPADRAFT_81603
Pp1s96_20V6.1	PHYPADRAFT_46419
Pp1s96_213V6.1	PHYPADRAFT_81608
Pp1s96_216V6.1	PHYPADRAFT_186654
Pp1s96_216V6.2	PHYPADRAFT_186654
Pp1s96_216V6.3	PHYPADRAFT_186654
Pp1s96_224V6.1	PHYPADRAFT_81614
Pp1s96_227V6.1	PHYPADRAFT_40179
Pp1s96_22V6.1	PHYPADRAFT_81507
Pp1s96_232V6.1	PHYPADRAFT_19000
Pp1s96_233V6.1	PHYPADRAFT_214014
Pp1s96_235V6.1	PHYPADRAFT_165800
Pp1s96_236V6.1	PHYPADRAFT_165801
Pp1s96_236V6.2	PHYPADRAFT_165801
Pp1s96_236V6.3	PHYPADRAFT_165801
Pp1s96_236V6.4	PHYPADRAFT_165801
Pp1s96_245V6.1	PHYPADRAFT_132491
Pp1s96_24V6.1	PHYPADRAFT_81508
Pp1s96_251V6.1	PHYPADRAFT_81625
Pp1s96_253V6.1	PHYPADRAFT_81626
Pp1s96_253V6.2	PHYPADRAFT_81626
Pp1s96_25V6.1	PHYPADRAFT_81508
Pp1s96_262V6.1	PHYPADRAFT_165803
Pp1s96_263V6.1	PHYPADRAFT_165803
Pp1s96_264V6.1	PHYPADRAFT_81630
Pp1s96_267V6.1	PHYPADRAFT_81630
Pp1s96_268V6.1	PHYPADRAFT_81630
Pp1s96_2V6.1	PHYPADRAFT_132386
Pp1s96_30V6.1	PHYPADRAFT_44622
Pp1s96_31V6.1	PHYPADRAFT_81510
Pp1s96_32V6.1	PHYPADRAFT_81510
Pp1s96_37V6.1	PHYPADRAFT_165754
Pp1s96_37V6.2	PHYPADRAFT_165754
Pp1s96_42V6.1	PHYPADRAFT_186582
Pp1s96_42V6.2	PHYPADRAFT_186582
Pp1s96_51V6.1	PHYPADRAFT_165757
Pp1s96_51V6.2	PHYPADRAFT_165757
Pp1s96_54V6.1	PHYPADRAFT_132401
Pp1s96_56V6.1	PHYPADRAFT_132448
Pp1s96_56V6.2	PHYPADRAFT_132448
Pp1s96_59V6.1	PHYPADRAFT_58226,PHYPADRAFT_81525
Pp1s96_61V6.1	PHYPADRAFT_132424,PHYPADRAFT_19796
Pp1s96_6V6.1	PHYPADRAFT_81499
Pp1s96_70V6.1	PHYPADRAFT_81530
Pp1s96_72V6.1	PHYPADRAFT_81531
Pp1s96_73V6.1	PHYPADRAFT_132399
Pp1s96_74V6.1	PHYPADRAFT_81533
Pp1s96_7V6.1	PHYPADRAFT_81499
Pp1s96_82V6.1	PHYPADRAFT_81536
Pp1s96_83V6.1	PHYPADRAFT_213956
Pp1s96_85V6.1	PHYPADRAFT_186594
Pp1s96_85V6.2	PHYPADRAFT_186594
Pp1s96_87V6.1	PHYPADRAFT_132378
Pp1s96_90V6.1	PHYPADRAFT_186598
Pp1s96_93V6.1	PHYPADRAFT_213964
Pp1s96_94V6.1	PHYPADRAFT_186603
Pp1s96_94V6.2	PHYPADRAFT_186603
Pp1s96_95V6.1	PHYPADRAFT_41526
Pp1s96_99V6.1	PHYPADRAFT_10930
Pp1s9761_1V6.1	PHYPADRAFT_104226
Pp1s97_102V6.1	PHYPADRAFT_230215
Pp1s97_104V6.1	PHYPADRAFT_165828
Pp1s97_105V6.1	PHYPADRAFT_132621
Pp1s97_106V6.1	PHYPADRAFT_81689
Pp1s97_107V6.1	PHYPADRAFT_58253
Pp1s97_108V6.1	PHYPADRAFT_58253
Pp1s97_109V6.1	PHYPADRAFT_186706
Pp1s97_112V6.1	PHYPADRAFT_214061
Pp1s97_115V6.1	PHYPADRAFT_214065
Pp1s97_116V6.1	PHYPADRAFT_186713
Pp1s97_119V6.1	PHYPADRAFT_230224
Pp1s97_119V6.2	PHYPADRAFT_230224
Pp1s97_11V6.1	PHYPADRAFT_106753
Pp1s97_129V6.1	PHYPADRAFT_186719
Pp1s97_12V6.1	PHYPADRAFT_58245
Pp1s97_133V6.1	PHYPADRAFT_230228
Pp1s97_136V6.1	PHYPADRAFT_230229
Pp1s97_13V6.1	PHYPADRAFT_233673
Pp1s97_13V6.2	PHYPADRAFT_233673
Pp1s97_13V6.3	PHYPADRAFT_233673
Pp1s97_14V6.1	PHYPADRAFT_132629
Pp1s97_151V6.1	PHYPADRAFT_230233
Pp1s97_152V6.1	PHYPADRAFT_230234
Pp1s97_156V6.1	PHYPADRAFT_230236
Pp1s97_156V6.3	PHYPADRAFT_230236
Pp1s97_166V6.1	PHYPADRAFT_132626
Pp1s97_167V6.1	PHYPADRAFT_214078
Pp1s97_167V6.2	PHYPADRAFT_214078
Pp1s97_169V6.1	PHYPADRAFT_186728
Pp1s97_16V6.1	PHYPADRAFT_132516
Pp1s97_176V6.1	PHYPADRAFT_233706
Pp1s97_178V6.1	PHYPADRAFT_230243
Pp1s97_190V6.1	PHYPADRAFT_233707
Pp1s97_190V6.2	PHYPADRAFT_233707
Pp1s97_190V6.3	PHYPADRAFT_233707
Pp1s97_190V6.4	PHYPADRAFT_233707
Pp1s97_190V6.5	PHYPADRAFT_233707
Pp1s97_19V6.1	PHYPADRAFT_81643
Pp1s97_204V6.1	PHYPADRAFT_132509
Pp1s97_204V6.2	PHYPADRAFT_132509
Pp1s97_209V6.1	PHYPADRAFT_230250
Pp1s97_20V6.1	PHYPADRAFT_233675
Pp1s97_212V6.1	PHYPADRAFT_132645
Pp1s97_221V6.1	PHYPADRAFT_230253
Pp1s97_224V6.1	PHYPADRAFT_233710
Pp1s97_232V6.1	PHYPADRAFT_132548,PHYPADRAFT_132611
Pp1s97_244V6.1	PHYPADRAFT_230257
Pp1s97_246V6.1	PHYPADRAFT_233711
Pp1s97_248V6.1	PHYPADRAFT_14997
Pp1s97_253V6.1	PHYPADRAFT_132536
Pp1s97_256V6.1	PHYPADRAFT_230263
Pp1s97_257V6.1	PHYPADRAFT_132571
Pp1s97_259V6.1	PHYPADRAFT_186738
Pp1s97_25V6.1	PHYPADRAFT_165809
Pp1s97_25V6.2	PHYPADRAFT_165809
Pp1s97_260V6.1	PHYPADRAFT_230265
Pp1s97_260V6.2	PHYPADRAFT_230265
Pp1s97_266V6.1	PHYPADRAFT_230267
Pp1s97_270V6.1	PHYPADRAFT_47002
Pp1s97_272V6.1	PHYPADRAFT_214095
Pp1s97_276V6.1	PHYPADRAFT_230271
Pp1s97_277V6.1	PHYPADRAFT_186747
Pp1s97_279V6.1	PHYPADRAFT_230273
Pp1s97_281V6.1	PHYPADRAFT_233718
Pp1s97_286V6.1	PHYPADRAFT_186751
Pp1s97_287V6.1	PHYPADRAFT_32573
Pp1s97_30V6.1	PHYPADRAFT_81646
Pp1s97_39V6.1	PHYPADRAFT_14911
Pp1s97_44V6.1	PHYPADRAFT_230184
Pp1s97_54V6.1	PHYPADRAFT_233677
Pp1s97_54V6.2	PHYPADRAFT_233677
Pp1s97_54V6.3	PHYPADRAFT_233677
Pp1s97_54V6.4	PHYPADRAFT_233677
Pp1s97_56V6.1	PHYPADRAFT_81656
Pp1s97_57V6.1	PHYPADRAFT_62883
Pp1s97_57V6.2	PHYPADRAFT_62883
Pp1s97_57V6.3	PHYPADRAFT_62883
Pp1s97_59V6.1	PHYPADRAFT_232987
Pp1s97_59V6.2	PHYPADRAFT_232987
Pp1s97_64V6.1	PHYPADRAFT_165816
Pp1s97_66V6.1	PHYPADRAFT_165817
Pp1s97_67V6.1	PHYPADRAFT_230197
Pp1s97_68V6.1	PHYPADRAFT_186678
Pp1s97_6V6.1	PHYPADRAFT_132576
Pp1s97_71V6.1	PHYPADRAFT_234941
Pp1s97_71V6.2	PHYPADRAFT_234941
Pp1s97_74V6.1	PHYPADRAFT_132604
Pp1s97_78V6.1	PHYPADRAFT_165821
Pp1s97_78V6.2	PHYPADRAFT_165821
Pp1s97_78V6.3	PHYPADRAFT_165821
Pp1s97_81V6.1	PHYPADRAFT_186689
Pp1s97_82V6.1	PHYPADRAFT_186691
Pp1s97_85V6.1	PHYPADRAFT_81673
Pp1s97_87V6.1	PHYPADRAFT_230206
Pp1s97_89V6.1	PHYPADRAFT_11626
Pp1s97_8V6.1	PHYPADRAFT_81635
Pp1s97_91V6.1	PHYPADRAFT_165824
Pp1s97_91V6.2	PHYPADRAFT_165824
Pp1s97_92V6.1	PHYPADRAFT_214053
Pp1s97_92V6.2	PHYPADRAFT_214053
Pp1s97_92V6.3	PHYPADRAFT_214053
Pp1s97_96V6.1	PHYPADRAFT_106759
Pp1s97_97V6.1	PHYPADRAFT_230212
Pp1s9803_2V6.1	PHYPADRAFT_104229
Pp1s9855_1V6.1	PHYPADRAFT_104232
Pp1s9895_1V6.1	PHYPADRAFT_104236
Pp1s98_102V6.1	PHYPADRAFT_14799
Pp1s98_10V6.1	PHYPADRAFT_186769
Pp1s98_110V6.1	PHYPADRAFT_58285
Pp1s98_110V6.2	PHYPADRAFT_58285
Pp1s98_113V6.1	PHYPADRAFT_37064
Pp1s98_113V6.2	PHYPADRAFT_37064
Pp1s98_113V6.3	PHYPADRAFT_37064
Pp1s98_113V6.4	PHYPADRAFT_37064
Pp1s98_113V6.5	PHYPADRAFT_37064
Pp1s98_114V6.1	PHYPADRAFT_165889
Pp1s98_118V6.1	PHYPADRAFT_81825
Pp1s98_119V6.1	PHYPADRAFT_10281
Pp1s98_124V6.1	PHYPADRAFT_81829
Pp1s98_124V6.2	PHYPADRAFT_81829
Pp1s98_130V6.1	PHYPADRAFT_132766,PHYPADRAFT_81832
Pp1s98_132V6.1	PHYPADRAFT_106783
Pp1s98_136V6.1	PHYPADRAFT_165894
Pp1s98_136V6.2	PHYPADRAFT_165894
Pp1s98_138V6.1	PHYPADRAFT_13090,PHYPADRAFT_132813
Pp1s98_13V6.1	PHYPADRAFT_81760
Pp1s98_140V6.1	PHYPADRAFT_132725
Pp1s98_141V6.1	PHYPADRAFT_110039
Pp1s98_141V6.2	PHYPADRAFT_110039
Pp1s98_142V6.1	PHYPADRAFT_132686
Pp1s98_143V6.1	PHYPADRAFT_132762
Pp1s98_144V6.1	PHYPADRAFT_132697
Pp1s98_144V6.2	PHYPADRAFT_132697
Pp1s98_145V6.1	PHYPADRAFT_36947
Pp1s98_147V6.1	PHYPADRAFT_81845
Pp1s98_14V6.1	PHYPADRAFT_81761,PHYPADRAFT_81762
Pp1s98_150V6.1	PHYPADRAFT_186863
Pp1s98_156V6.1	PHYPADRAFT_165905
Pp1s98_15V6.1	PHYPADRAFT_132717
Pp1s98_165V6.1	PHYPADRAFT_81854
Pp1s98_167V6.1	PHYPADRAFT_132735
Pp1s98_171V6.1	PHYPADRAFT_165908
Pp1s98_175V6.1	PHYPADRAFT_165909
Pp1s98_182V6.1	PHYPADRAFT_186874
Pp1s98_185V6.1	PHYPADRAFT_214225
Pp1s98_186V6.1	PHYPADRAFT_81863
Pp1s98_188V6.1	PHYPADRAFT_81864
Pp1s98_189V6.1	PHYPADRAFT_81865
Pp1s98_18V6.1	PHYPADRAFT_81765
Pp1s98_18V6.2	PHYPADRAFT_81765
Pp1s98_191V6.1	PHYPADRAFT_165914
Pp1s98_193V6.1	PHYPADRAFT_132849
Pp1s98_194V6.1	PHYPADRAFT_81869
Pp1s98_19V6.1	PHYPADRAFT_165850
Pp1s98_202V6.1	PHYPADRAFT_165916
Pp1s98_202V6.2	PHYPADRAFT_165916
Pp1s98_202V6.3	PHYPADRAFT_165916
Pp1s98_202V6.4	PHYPADRAFT_165916
Pp1s98_202V6.5	PHYPADRAFT_165916
Pp1s98_203V6.1	PHYPADRAFT_165917
Pp1s98_203V6.2	PHYPADRAFT_165917
Pp1s98_209V6.1	PHYPADRAFT_132768
Pp1s98_210V6.1	PHYPADRAFT_43960
Pp1s98_213V6.1	PHYPADRAFT_165920
Pp1s98_214V6.1	PHYPADRAFT_132791
Pp1s98_214V6.2	PHYPADRAFT_132791,PHYPADRAFT_165920
Pp1s98_214V6.3	PHYPADRAFT_132791
Pp1s98_214V6.4	PHYPADRAFT_132791
Pp1s98_21V6.1	PHYPADRAFT_186785
Pp1s98_222V6.1	PHYPADRAFT_132841
Pp1s98_227V6.1	PHYPADRAFT_81881
Pp1s98_229V6.1	PHYPADRAFT_132819
Pp1s98_22V6.1	PHYPADRAFT_81770
Pp1s98_232V6.1	PHYPADRAFT_81884
Pp1s98_233V6.1	PHYPADRAFT_132755
Pp1s98_235V6.1	PHYPADRAFT_214247
Pp1s98_237V6.1	PHYPADRAFT_214250
Pp1s98_239V6.1	PHYPADRAFT_81888
Pp1s98_24V6.1	PHYPADRAFT_165853
Pp1s98_250V6.1	PHYPADRAFT_186902
Pp1s98_254V6.1	PHYPADRAFT_13957
Pp1s98_26V6.1	PHYPADRAFT_81773
Pp1s98_26V6.2	PHYPADRAFT_81773
Pp1s98_26V6.3	PHYPADRAFT_81773
Pp1s98_27V6.1	PHYPADRAFT_81774
Pp1s98_28V6.1	PHYPADRAFT_165855
Pp1s98_29V6.1	PHYPADRAFT_19374
Pp1s98_29V6.2	PHYPADRAFT_19374
Pp1s98_2V6.1	PHYPADRAFT_186759
Pp1s98_31V6.1	PHYPADRAFT_214139
Pp1s98_33V6.1	PHYPADRAFT_186791
Pp1s98_33V6.2	PHYPADRAFT_186791
Pp1s98_34V6.1	PHYPADRAFT_19485
Pp1s98_36V6.1	PHYPADRAFT_110033
Pp1s98_36V6.2	PHYPADRAFT_110033
Pp1s98_36V6.3	PHYPADRAFT_110033
Pp1s98_37V6.1	PHYPADRAFT_165861
Pp1s98_38V6.1	PHYPADRAFT_165862
Pp1s98_3V6.1	PHYPADRAFT_165841
Pp1s98_43V6.1	PHYPADRAFT_186799
